75,8,1,0,2,1,2,2,1,1
75,8,1,2,0,1,2,2,1,1
75,8,2,2,2,0,2,2,1,1
75,8,2,2,2,1,0,2,1,1
75,8,3,2,2,1,2,0,1,1
75,8,3,2,2,1,2,2,0,1
75,8,4,0,2,1,2,2,1,0
75,8,5,2,2,1,2,2,0,1
75,8,5,2,2,1,2,0,1,1
75,8,6,2,2,1,0,2,1,1
75,8,6,2,2,0,2,2,1,1
75,8,7,2,0,1,2,2,1,1
75,8,7,0,2,1,2,2,1,1
75,8,8,1,2,1,2,2,1,1
75,8,8,0,2,1,2,2,1,0
75,8,9,1,2,1,2,2,1,1
75,8,9,0,2,1,2,2,1,0
75,8,8,1,2,1,2,2,1,1
75,8,8,0,2,1,2,2,1,0
75,8,7,2,2,1,2,2,1,1
75,8,7,0,2,1,2,2,1,0
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,2,1,2,2,1
75,8,4,2,2,2,1,2,2,1
75,8,5,2,2,2,1,2,2,1
75,8,5,2,2,2,1,2,2,1
75,8,6,2,2,2,1,2,2,1
75,8,6,2,2,2,1,2,2,1
75,8,7,2,2,2,1,2,2,1
75,8,7,2,2,2,1,2,2,1
75,8,8,2,2,2,1,2,2,1
75,8,8,2,2,2,1,2,2,1
75,8,9,2,2,2,1,2,2,1
75,8,9,2,2,2,1,2,2,1
75,8,8,2,2,2,1,2,2,1
75,8,8,2,2,2,1,2,2,1
75,8,7,2,2,2,1,2,2,1
75,8,7,2,2,2,1,2,2,1
75,8,6,2,2,2,1,2,2,1
75,8,6,2,2,2,1,2,2,1
75,8,5,2,2,2,1,2,2,1
75,8,5,2,2,2,1,2,2,1
75,8,4,2,2,2,1,2,2,1
75,8,4,2,2,2,1,2,2,1
75,8,3,2,2,2,1,2,2,1
75,8,3,2,2,2,1,2,2,1
75,8,2,2,2,2,1,2,2,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,2,1,2,2,1
75,8,5,2,2,2,1,2,2,1
75,8,5,2,2,2,1,2,2,1
75,8,4,2,2,2,1,2,2,1
75,8,4,2,2,2,1,2,2,1
75,8,3,2,2,2,1,2,2,1
75,8,3,2,2,2,1,2,2,1
75,8,2,2,2,2,1,2,2,1
75,8,2,2,2,2,1,2,2,1
75,8,1,2,2,2,1,2,2,1
75,8,1,2,2,2,1,2,2,1
75,8,1,2,2,2,1,2,2,1
75,8,1,2,2,2,1,2,2,1
75,8,2,2,2,2,1,2,2,1
75,8,2,2,2,2,1,2,2,1
75,8,3,2,2,2,1,2,2,1
75,8,3,2,2,2,1,2,2,1
75,8,4,2,2,2,1,2,2,1
75,8,5,2,2,2,1,2,2,1
75,8,5,2,2,2,1,2,2,1
75,8,6,2,2,2,1,2,2,1
75,8,6,2,2,2,1,2,2,1
75,8,7,2,2,2,1,2,2,1
75,8,7,2,2,2,1,2,2,1
75,8,8,2,2,2,1,2,2,1
75,8,8,2,2,2,1,2,2,1
75,8,9,2,2,2,1,2,2,1
75,8,9,2,2,2,1,2,2,1
75,8,8,2,2,2,1,2,2,1
75,8,8,2,2,2,1,2,2,1
75,8,7,2,2,2,1,2,2,1
75,8,7,2,2,2,1,2,2,1
75,8,6,2,2,2,1,2,2,1
75,8,6,2,2,2,1,2,2,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,1,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,9,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,8,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,7,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,6,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,5,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,4,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,3,2,2,1,2,2,1,1
75,8,2,2,2,1,2,2,1,1
